"demo", "demo", 1432764421, 61713, 38.6457180976868, -121.380815505981, 0, 22, 261.176470588235, 7, "", 0, "I-80, North Highlands, CA", "", "", 0, 1000, 0, "", 1413909605, "", "North Highlands", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432764728, 61714, 38.6384224891663, -121.491601467133, 0, 104, 244.235294117647, 5, "", 0, "I-80, Sacramento, CA", "", "", 0, 1009.6559281308, 0, "", 1413909605, "", "Sacramento", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432765034, 61714, 38.5754978656769, -121.570179462433, 0, 102, 261.176470588235, 5, "", 0, "I-80, West Sacramento, CA", "", "", 0, 1019.43224731675, 0, "", 1413909605, "", "West Sacramento", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432765342, 61714, 38.556786775589, -121.678111553192, 0, 104, 254.117647058824, 5, "", 0, "45217 E Chiles Rd, University of California-Davis Campus, CA 95616", "", "", 0, 1029.04398659317, 0, "", 1413909605, "", "Davis", "", "95616", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432765649, 61714, 38.5152125358582, -121.775336265564, 0, 105, 220.235294117647, 10, "", 0, "Dixon, CA 95620", "", "", 0, 1038.68155475077, 0, "", 1413909605, "", "Dixon", "", "95620", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432765959, 61714, 38.4465157985687, -121.857991218567, 0, 106, 224.470588235294, 19, "", 0, "Dixon, CA", "", "", 0, 1049.17509440264, 0, "", 1413909605, "", "Dixon", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432766270, 61714, 38.3820140361786, -121.942534446716, 0, 103, 228.705882352941, 25, "", 0, "I-80, Vacaville, CA", "", "", 0, 1059.45603859844, 0, "", 1413909605, "", "Vacaville", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432766578, 61714, 38.3225226402283, -122.025940418243, 0, 105, 213.176470588235, 81, "", 0, "Vacaville, CA", "", "", 0, 1069.28747709049, 0, "", 1413909605, "", "Vacaville", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432766887, 61714, 38.2445669174194, -122.081966400146, 0, 106, 241.411764705882, 8, "", 0, "Magellan Rd, Fairfield, CA 94533", "", "", 0, 1079.23999210671, 0, "", 1413909605, "", "Fairfield", "", "94533", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
"demo", "demo", 1432767188, 61714, 38.1903648376465, -122.169578075409, 0, 106, 220.235294117647, 95, "", 0, "I-80, Fairfield, CA", "", "", 0, 1088.98206783849, 0, "", 1413909605, "", "Fairfield", "", "", "", "US/CA", 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", 0, 0, 0, 0, "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", "", 0, "", 1413909605331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "0.5,-0.6,-0.99", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, \N, \N, \N, \N, \N, \N, \N
